GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
1400000US08031001101,"Census Tract 11.01, Denver County, Colorado",977,81,12.4,5.6,4.9,3.9,6.2,4,9.1,5.6,11.6,5.4,18.2,7.5,5.3,2.5,15.6,6.8,6.9,3.1,9.8,4.5,55536,10043,82739,12798,36.7,(X),(X),(X),(X),(X),591,79,17.1,10.3,1.2,1.8,3.9,3.3,5.9,4.5,11,6.9,20.6,9.8,4.1,3.9,15.7,9.2,9,4.6,11.5,5.8,56820,17057,88990,16645,(X),(X),40.6,(X),(X),(X),297,72,8.4,12.5,0,10.4,2,2.8,4.4,3.3,9.8,8.2,14.5,10.7,6.1,6.7,19.5,11.5,15.5,8,19.9,10,135114,66178,N,N,(X),(X),(X),(X),(X),(X),386,91,5.2,5.7,12.4,9.2,8,8.4,14,9.9,12.4,8,16.6,11.4,8.8,5,11.7,7.4,3.6,3.7,7.3,5.7,48333,18670,71217,16406,(X),(X),(X),(X),30.8,(X)
1400000US08031001102,"Census Tract 11.02, Denver County, Colorado",2349,181,4,2.8,2.7,2.6,6.6,3.2,4.3,2.8,9.5,4.6,13.3,6,13.5,5.3,16.8,5.2,13.3,5.6,16,4.8,88993,6798,119523,14199,26.9,(X),(X),(X),(X),(X),759,180,0,4.2,0,4.2,0.9,1.7,5.5,5.5,21.7,12.3,1.7,2.8,5.9,6.2,20.3,10.9,22.4,12.5,21.5,11.4,127156,48036,156449,35459,(X),(X),31.4,(X),(X),(X),618,153,0,5.1,0,5.1,1.1,2.1,4.7,5,15.9,13.2,0,5.1,4.7,5.4,24.9,13.1,22.3,13.5,26.4,13.7,146447,47987,N,N,(X),(X),(X),(X),(X),(X),1590,226,5.8,4.2,4,3.8,9.3,4.7,3.7,3.1,4.7,3.3,18.8,8.3,16.1,7.3,16.4,5.2,8.9,4.3,12.2,4.9,81250,13168,100516,11574,(X),(X),(X),(X),24.8,(X)
1400000US08031001301,"Census Tract 13.01, Denver County, Colorado",1763,47,5.2,3.5,2.2,1.9,11.4,5.3,7,4.6,17.2,6.6,23,7,15.2,6.6,14.1,5.2,2.8,2,2,1.5,56936,8088,66905,5999,35.4,(X),(X),(X),(X),(X),1304,133,4.4,4.1,4.1,3.7,11.3,6.6,6.8,5.6,16.9,8.1,23.2,8.6,15.2,7.6,12.7,5.3,3.8,2.6,1.5,1.6,60227,12307,65098,6524,(X),(X),31.6,(X),(X),(X),862,120,3,4.5,1,1.8,10.3,8.3,6,5.8,18.3,9.6,19,10.6,18.7,10,16.8,7.7,4.4,3.7,2.3,2.4,64359,14830,N,N,(X),(X),(X),(X),(X),(X),459,122,9.2,7.2,2.6,4.2,11.5,6.6,5.7,5.7,17.6,10.2,23.7,12.4,12.9,12.4,13.3,10.7,0,6.8,3.5,3.8,52153,13640,64480,14349,(X),(X),(X),(X),40.1,(X)
1400000US08031001302,"Census Tract 13.02, Denver County, Colorado",1395,74,3.9,3,4.9,3.5,13,6.2,11.1,5.6,19.2,8.4,21.1,7,6.5,3.8,13,6.1,4.3,4.5,3.1,2.6,47028,9777,63846,8918,44.7,(X),(X),(X),(X),(X),816,117,5.8,5.5,3.4,3.8,7.8,6.5,9.9,6.3,22.9,12.1,22.5,9,9.9,4.9,15.4,9.6,2.2,3.5,0,3.9,50139,14249,60123,9179,(X),(X),40.7,(X),(X),(X),485,113,7.8,8.7,2.7,4.3,2.7,3.2,2.9,2.9,24.9,17.8,23.5,12.3,12,6.5,19.8,15.4,3.7,5.9,0,6.5,63092,19092,N,N,(X),(X),(X),(X),(X),(X),579,120,1.2,1.8,6.9,6.4,20.2,12.2,14.5,11.3,14,11.3,18.7,11.3,4.1,6.8,8.1,4.7,7.3,9.3,5,6.1,38906,11120,61781,16354,(X),(X),(X),(X),50.3,(X)
1400000US08031001401,"Census Tract 14.01, Denver County, Colorado",2339,67,15.5,5.3,4.5,3,15,5,8.4,3.5,12.7,3.9,15.1,4.9,14.2,5.2,12.2,4.6,0.2,0.3,2.3,1.8,42179,4773,55534,6550,38.5,(X),(X),(X),(X),(X),1209,132,0,2.6,2.2,3.4,14.1,7.2,10.9,5,15.2,7,19,8.2,20.3,9.1,16,7.5,0.3,0.6,1.9,2.8,53068,7477,69314,11070,(X),(X),42.8,(X),(X),(X),876,139,0,3.6,3,4.7,14.3,8.7,7,5.6,18,9.1,15.9,9.2,22.6,11.2,16.2,7.8,0.5,0.8,2.6,3.9,58900,22320,N,N,(X),(X),(X),(X),(X),(X),1130,142,32.1,10.3,7,5,17.7,7.6,6.3,5.1,8.3,3.9,10.8,4.7,8.7,6.7,6.5,4.4,0,2.8,2.7,2.2,19250,3474,39593,8077,(X),(X),(X),(X),34,(X)
1400000US08031001402,"Census Tract 14.02, Denver County, Colorado",1578,57,9.6,4.8,5.2,3.9,6.8,3.3,9.8,6.1,18.8,8.4,18,6.5,11.1,5.3,13.1,6.4,3.9,3.2,3.7,3.3,49904,7764,73060,19006,45,(X),(X),(X),(X),(X),1047,146,4.7,4.6,1,1.6,9,4.9,11.2,8.7,19.1,11.2,16.6,9.3,19.4,8.8,9.1,7.5,4.5,4.3,5.5,5.1,55539,8154,83970,28445,(X),(X),45.8,(X),(X),(X),635,127,5.8,6.9,0,5,6.3,6.1,14.5,13.4,17.6,15.5,15.6,11.5,17.6,11.3,6,5.7,7.4,7.2,9.1,8.6,57745,11852,N,N,(X),(X),(X),(X),(X),(X),531,141,19.4,11,13.6,10.9,2.6,2.6,7,6.1,18.1,14.3,20.7,12.4,1.5,2.3,14.3,9,2.8,4.1,0,5.9,38750,8551,48375,10109,(X),(X),(X),(X),43.3,(X)
1400000US08031001403,"Census Tract 14.03, Denver County, Colorado",1590,103,8.1,5.5,0.9,1.3,5.6,4.5,13.8,7,9.1,4.2,22.1,7.5,15.2,4.6,18.4,6.4,4.4,2.6,2.4,1.9,62463,4014,74166,9070,27.9,(X),(X),(X),(X),(X),486,79,7.2,10.6,0,6.5,6,6.4,8.4,8,13,8.1,25.7,13.7,12.8,9.5,15.2,8.4,3.9,4.3,7.8,6.3,63750,18211,87135,20549,(X),(X),29.4,(X),(X),(X),372,83,9.4,13.8,0,8.4,7.8,8.6,11,10.6,9.7,7.4,18,15.4,13.7,11,15.1,10.8,5.1,5.6,10.2,7.8,54750,39313,N,N,(X),(X),(X),(X),(X),(X),1104,134,8.4,5.9,1.3,1.8,6.1,6,17,8.7,8.3,4.6,19.5,9.2,16.3,5.6,18.5,8.7,4.6,3.1,0,2.9,61157,6007,66902,8771,(X),(X),(X),(X),26.6,(X)
1400000US08031001500,"Census Tract 15, Denver County, Colorado",1220,80,10.1,4.7,1.6,2.2,15,6.5,11.4,5.9,12.2,5.2,28.1,8.5,16,7.3,3.3,2.5,0,2.6,2.3,2,49737,5785,53938,6383,49.8,(X),(X),(X),(X),(X),788,97,7.1,5.1,1.5,2.5,18.4,9.2,5.6,5.2,17.3,8.6,29.2,9.3,18.3,9,1.5,2.4,0,4,1.1,1.8,50119,6722,52127,7725,(X),(X),57.7,(X),(X),(X),448,97,2.2,3.3,0,7,15.6,11,6.7,7.5,8.3,8.3,42.9,13.7,22.3,11.1,0,7,0,7,2,3.1,54472,10781,N,N,(X),(X),(X),(X),(X),(X),432,89,19.2,11.2,4.6,6.2,8.8,6.5,18.3,11.2,8.8,7.5,27.1,14.4,2.3,3.5,6.5,5.9,0,7.2,4.4,4.9,34000,14516,52099,13373,(X),(X),(X),(X),27.5,(X)
1400000US08031001600,"Census Tract 16, Denver County, Colorado",6358,362,8.4,3.3,1.9,1.1,4.2,2.4,4.7,2.4,7,3.6,19,4.4,12.4,4.4,22.1,5.1,11.9,4.7,8.6,3.4,86189,14187,100444,10033,33,(X),(X),(X),(X),(X),1519,319,10.1,12.4,0,2.1,0,2.1,14.2,11.9,7,7,9.9,6.9,11.1,7,25.3,12.7,9,8,13.4,7.8,92455,26936,119290,31302,(X),(X),34,(X),(X),(X),787,257,0,4,0,4,0,4,0,4,3,4.8,6.6,9.7,17.4,11,29.9,16.5,17.3,13.8,25.8,14.5,131714,51526,N,N,(X),(X),(X),(X),(X),(X),4839,433,7.8,3.7,2.4,1.4,5.5,3.2,4.6,2.8,7,3.8,19.4,5.8,12.3,4.9,21,5.8,12.9,5.2,7,3.8,82656,21246,92232,9500,(X),(X),(X),(X),32.6,(X)
1400000US08031001701,"Census Tract 17.01, Denver County, Colorado",4946,340,11.5,3.2,4.4,2.9,3.1,1.9,3.3,2.1,4.4,2.2,12.5,3.2,13.3,3.8,17.2,4.2,8.5,3.1,21.9,4.7,95487,7792,145078,18427,19.1,(X),(X),(X),(X),(X),1246,239,13.2,8,0,2.6,1.3,2.2,1.6,2.6,3.1,3.5,3.8,4.1,9.5,6,19.4,8,12,5.7,36.2,11.5,142000,29827,228961,50849,(X),(X),21.4,(X),(X),(X),1102,227,12.9,8,0,2.9,0,2.9,1.8,2.9,3.5,4,4.3,4.5,8.1,5.6,20.1,8.7,12.3,6.1,36.9,12,148889,30575,N,N,(X),(X),(X),(X),(X),(X),3700,359,10.9,3.7,5.9,3.8,3.6,2.4,3.8,2.7,4.8,2.7,15.4,4.1,15.3,4.7,15.7,4.9,7.4,3.5,17.1,4.5,82273,13198,116312,16836,(X),(X),(X),(X),18.3,(X)
1400000US08031001702,"Census Tract 17.02, Denver County, Colorado",2651,230,13,4.9,2.3,1.8,7.7,4,4.7,2.9,9.2,5.1,12.8,5.1,8.8,4.2,17.4,6.2,11.6,5.4,12.4,5.2,75323,18442,109771,21727,15.6,(X),(X),(X),(X),(X),445,133,6.3,8.9,0,7,0,7,8.3,10.1,7.6,9.1,13.7,9.8,3.4,5.1,8.3,8.7,7.9,11.4,44.5,16,178086,129302,210533,97099,(X),(X),18.9,(X),(X),(X),371,108,0,8.4,0,8.4,0,8.4,10,12.4,9.2,10.7,10.2,7.7,4,6.2,10,10.2,9.4,13.2,47.2,17,179180,86589,N,N,(X),(X),(X),(X),(X),(X),2206,240,14.4,6,2.8,2.2,9.2,4.8,4,2.6,9.5,5.8,12.6,5.6,9.9,4.9,19.2,7.2,12.4,5.9,6,4.2,66413,19817,89446,14493,(X),(X),(X),(X),15,(X)
1400000US08031001800,"Census Tract 18, Denver County, Colorado",1785,83,13.1,4.9,11.1,4.9,11.2,5,7.7,3.3,8.1,4.2,15.1,4.3,10,3.5,14.3,4.4,5.2,2.9,4.1,2.2,46510,10604,65634,8537,25.9,(X),(X),(X),(X),(X),533,115,7.1,9.2,2.1,3.2,18.6,12,13.1,9.1,6.4,5.7,17.3,11.3,7.7,4.6,20.6,10,5.1,4.3,2.1,3.3,50625,12884,65801,12076,(X),(X),34.1,(X),(X),(X),313,108,10.2,15,0,9.9,7.7,8.2,4.5,6.8,0,9.9,19.8,14.2,13.1,8,35.1,15.3,6.1,5.8,3.5,5.6,95694,33689,N,N,(X),(X),(X),(X),(X),(X),1252,125,15.7,5.2,15,6.8,10.4,6.3,5.4,3.3,8,5.2,14.2,4.4,9.6,4.3,11.6,5.2,5.8,4,4.3,2.8,41635,12528,64022,11243,(X),(X),(X),(X),21.7,(X)
1400000US08031001901,"Census Tract 19.01, Denver County, Colorado",1238,90,19.4,7.8,9,5.4,13.7,4.7,12,5.9,4.4,3.8,16,9,5.9,4.1,8.3,4.4,5.5,3.4,5.8,4.2,31266,5442,61394,12226,37.5,(X),(X),(X),(X),(X),563,95,10.5,11.2,7.8,8.5,20.6,9,10.7,7.6,7.8,7.9,23.8,15.3,0,5.6,5.5,6.6,4.3,4.2,9.1,9.4,35179,22957,67320,27664,(X),(X),29,(X),(X),(X),302,101,0,10.2,0,10.2,29.5,12.7,19.9,13.7,8.6,12.2,20.9,15,0,10.2,10.3,12.1,7.9,7.4,3,4.4,35192,16301,N,N,(X),(X),(X),(X),(X),(X),675,113,26.8,11.1,10.1,7.2,8,5,13,9.9,1.5,1.6,12.3,7.5,8,6.4,10.7,5.8,6.5,5.4,3.1,3.5,30807,8720,53714,12354,(X),(X),(X),(X),44.6,(X)
1400000US08031001902,"Census Tract 19.02, Denver County, Colorado",38,13,0,48.1,0,48.1,0,48.1,0,48.1,21.1,19.3,21.1,18.6,18.4,20.4,10.5,15.4,10.5,13.8,18.4,20.7,86875,35626,131008,54296,31.6,(X),(X),(X),(X),(X),16,9,0,74.1,0,74.1,0,74.1,0,74.1,0,74.1,25,35.6,25,38.3,0,74.1,25,29.3,25,42.6,-,**,137600,71480,(X),(X),25,(X),(X),(X),16,9,0,74.1,0,74.1,0,74.1,0,74.1,0,74.1,25,35.6,25,38.3,0,74.1,25,29.3,25,42.6,-,**,N,N,(X),(X),(X),(X),(X),(X),22,11,0,63.2,0,63.2,0,63.2,0,63.2,36.4,32.5,18.2,20.6,13.6,24,18.2,25.8,0,63.2,13.6,23.3,-,**,126214,86392,(X),(X),(X),(X),36.4,(X)
1400000US08031002000,"Census Tract 20, Denver County, Colorado",1492,120,9,5.5,6.6,3.7,3,2.4,6.6,5.6,4.6,3.3,9,4,8.9,3.8,21.8,6.3,14.3,5.8,16.2,5.4,105962,14276,134587,22053,15.5,(X),(X),(X),(X),(X),399,91,5.3,6.7,0,7.8,0,7.8,4.8,5.6,5.3,5.8,5,5.8,0.8,1.4,17.5,10.8,23.6,11.6,37.8,13.7,180417,29305,191597,36008,(X),(X),18.5,(X),(X),(X),355,84,0,8.7,0,8.7,0,8.7,0,8.7,5.9,6.4,5.6,6.4,0.8,1.6,19.7,12,26.5,13.1,41.4,15.1,186146,20212,N,N,(X),(X),(X),(X),(X),(X),1093,143,10.4,6.9,9.1,5.1,4.1,3.3,7.8,7.4,4.3,4.6,9.9,4.9,11.9,5.1,23.3,7.7,10.9,6.6,8.3,4.3,81972,13423,113262,25931,(X),(X),(X),(X),14.4,(X)
1400000US08031002100,"Census Tract 21, Denver County, Colorado",3116,171,7.2,3.9,5.1,3.3,3.4,2.9,6.3,3.3,8.1,3.5,18.5,5.1,11.6,4.1,19.2,4.2,11,3.6,9.7,4.5,75973,7194,99017,14650,33.2,(X),(X),(X),(X),(X),1005,172,6,7.7,0,3.2,2.8,3.2,4.6,3.6,2.7,3.1,15.1,9.5,15.2,9,19.4,8.2,22,9.2,12.2,8.5,103516,27219,130114,30715,(X),(X),44.7,(X),(X),(X),849,184,5.5,8.7,0,3.8,1.5,2.6,3.7,4.3,0,3.8,12.6,10.5,14.5,9.9,21.7,9.5,26,10.7,14.5,9.8,119688,32519,N,N,(X),(X),(X),(X),(X),(X),2111,214,7.8,4.6,7.5,4.8,4.5,4,7.1,4.5,10.6,5,21,6.7,9,4,18.4,5.4,5.7,3.2,8.4,5,67617,11089,83349,12805,(X),(X),(X),(X),27.8,(X)
1400000US08031002300,"Census Tract 23, Denver County, Colorado",2243,116,6.6,4.3,3.8,4.1,3.5,2.7,2.6,1.8,13.6,6.6,10.5,5.5,14,4.7,17.9,6.3,16.1,6.5,11.3,4.5,92850,13771,106038,8910,29.3,(X),(X),(X),(X),(X),1146,141,1.8,3.1,4.3,6.9,3,3.3,1.8,3,14.3,11.1,11.8,9.4,14.7,5.7,18.8,9.4,13.6,7.4,15.9,7.6,98780,13220,118092,18580,(X),(X),31.8,(X),(X),(X),765,163,0,4.2,0,4.2,2.2,3.6,0,4.2,3.4,5.7,16.3,12.2,17.4,7.5,22.5,11.8,20.4,10.8,17.8,8.7,124583,29882,N,N,(X),(X),(X),(X),(X),(X),1097,144,11.7,7.9,3.3,5.3,4,5,3.5,2.7,12.9,7.3,9.2,5.5,14.8,7.4,15.4,8.8,18.7,10.7,6.6,5.9,79120,16568,92615,14228,(X),(X),(X),(X),26.8,(X)
1400000US08031002402,"Census Tract 24.02, Denver County, Colorado",878,56,7.1,4.4,6.3,4.8,8.1,3.8,2.6,2.2,12.5,6.4,13.4,4.8,8.1,3,19.4,5.9,8.3,3.5,14.2,4.4,75000,19876,111782,15847,40.9,(X),(X),(X),(X),(X),442,57,1.4,2,8.6,8.4,3.4,3.5,1.6,2.6,19.5,12,12,6.8,6.8,4.5,14,7.1,12.2,5.6,20.6,7.8,85833,37091,142447,28625,(X),(X),43,(X),(X),(X),276,56,0,11.1,0,11.1,0,11.1,2.5,4.1,7.6,8.7,10.9,7.1,4,3.8,22.5,10.4,19.6,8.9,33,11.2,152188,16181,N,N,(X),(X),(X),(X),(X),(X),436,55,12.8,7.8,3.9,4.7,12.8,6.2,3.7,3.5,5.5,3.4,14.9,7.4,10.8,5,23.4,9,4.4,3.5,7.8,4.4,65735,18456,80228,12284,(X),(X),(X),(X),38.8,(X)
1400000US08031002403,"Census Tract 24.03, Denver County, Colorado",2535,172,18.6,6,8.7,5.3,9.3,4.5,6.3,3.8,5,3.8,13.8,5.1,11.8,6.2,16.8,5.4,5.2,3.3,4.6,2.7,51725,15834,77550,14556,41.8,(X),(X),(X),(X),(X),795,186,8.1,9.4,9.1,10.4,10.7,6.7,1.5,2.5,4.8,6.5,15.6,9,9.6,10.8,16.1,8.3,16.5,9.4,8.2,6.2,90110,58740,124855,44505,(X),(X),43.9,(X),(X),(X),451,140,0,6.9,4.2,6.8,0,6.9,2.7,4.5,8.4,11.2,3.5,6.2,16.9,17.9,25.5,14.2,24.4,14,14.4,10.1,133681,26906,N,N,(X),(X),(X),(X),(X),(X),1740,220,23.4,8,8.5,5.9,8.7,5.6,8.5,5.2,5.1,4.4,12.9,6.2,12.8,7.7,17.1,6.5,0,1.8,3,2.8,35714,16527,55936,9217,(X),(X),(X),(X),40.9,(X)
1400000US08031002601,"Census Tract 26.01, Denver County, Colorado",2700,208,12.6,5,7,4,10,4.3,5.6,3.3,9.3,4.3,24.3,6.4,7.4,5,12.7,5.6,3.7,2.4,7.4,4.7,52890,5877,69544,10849,23.4,(X),(X),(X),(X),(X),380,129,0,8.2,0,8.2,3.2,5.1,5.5,8.4,0,8.2,3.4,5.7,5.5,6.2,45.5,20.8,16.1,13.6,20.8,14.1,138427,18617,149297,24563,(X),(X),19.5,(X),(X),(X),247,100,0,12.3,0,12.3,4.9,7.6,8.5,13.1,0,12.3,5.3,8.9,4.9,6.8,27.9,16.6,16.6,16.1,32,18.5,144205,44975,N,N,(X),(X),(X),(X),(X),(X),2320,231,14.7,5.8,8.1,4.5,11.2,4.9,5.6,3.7,10.8,4.9,27.8,7.3,8.1,5.8,10,5.7,1.3,1.4,2.5,2.3,49375,9048,53876,7146,(X),(X),(X),(X),24,(X)
1400000US08031002602,"Census Tract 26.02, Denver County, Colorado",1752,83,3.5,3.7,2.1,1.6,6.6,4.4,5.5,2.6,5.5,2.6,19.7,6.3,14.8,4.9,19.7,5.6,14.8,6.2,7.6,2.3,86447,11137,104469,9312,28.7,(X),(X),(X),(X),(X),308,73,0,10,0,10,0,10,0,10,3.9,5.9,9.4,9,10.7,9,31.8,13.2,15.6,11.2,28.6,11.6,135658,24691,175193,32894,(X),(X),14.6,(X),(X),(X),277,71,0,11.1,0,11.1,0,11.1,0,11.1,0,11.1,10.5,9.9,9,8.7,31.4,13.9,17.3,12.2,31.8,12.4,143438,58169,N,N,(X),(X),(X),(X),(X),(X),1444,94,4.3,4.5,2.6,2,8,5.3,6.7,3.2,5.8,3.2,22.6,7.6,16.3,5.6,15.9,5.6,14.7,6.4,3.2,1.6,75227,12550,88886,10109,(X),(X),(X),(X),31.7,(X)
1400000US08031002701,"Census Tract 27.01, Denver County, Colorado",3588,150,10.3,3.1,4.3,2.3,15.8,6.4,10.6,3.6,15.7,4.8,18.3,5,11.8,4.3,8.4,3.4,3.9,2.4,0.8,0.7,44375,5124,53517,5321,18.9,(X),(X),(X),(X),(X),339,116,10,10.9,4.4,6.8,9.1,7.7,8.6,12.2,17.7,14.5,4.4,7,10,9.7,10.3,11.2,25.4,17.7,0,9.1,67583,53659,79001,24265,(X),(X),13,(X),(X),(X),323,115,10.5,11.5,4.6,7.2,9.6,8.1,9,12.9,18.6,14.9,4.6,7.4,10.5,10.1,5.9,9.1,26.6,18.6,0,9.6,-,**,N,N,(X),(X),(X),(X),(X),(X),3249,189,10.3,3.4,4.3,2.5,16.5,7.1,10.9,3.8,15.5,4.7,19.7,5.6,12,4.9,8.2,3.7,1.6,1.7,0.9,0.7,43715,5881,50858,5273,(X),(X),(X),(X),19.5,(X)
1400000US08031002702,"Census Tract 27.02, Denver County, Colorado",4342,129,4.6,2.1,2.4,1.7,8.1,3.9,8.5,3.3,11.8,3.7,20.8,4.9,15.7,4.4,14.2,3.7,7.3,3.4,6.7,3,70000,9788,90458,11389,20.2,(X),(X),(X),(X),(X),845,182,0,3.8,0,3.8,2.1,3.4,1.5,2.6,1.4,2.4,26.4,10.5,8.9,7.1,33.5,12.2,6.4,5.8,19.8,11.8,109188,24366,149993,36441,(X),(X),28.2,(X),(X),(X),643,151,0,4.9,0,4.9,0,4.9,2,3.4,0,4.9,17.9,9.5,11.7,9.5,34.1,13.2,8.4,7.7,26,14,132188,20928,N,N,(X),(X),(X),(X),(X),(X),3497,239,5.7,2.6,3,2.1,10,4.9,9.7,4.2,14.3,4.5,19.8,5.4,17,5.2,10.3,3.6,6.8,4,3.5,2.2,58270,7650,75115,10948,(X),(X),(X),(X),17.8,(X)
1400000US08031002703,"Census Tract 27.03, Denver County, Colorado",3636,170,9.2,4.2,3.6,1.9,12.3,4.8,13.1,4.4,12,4.2,22.1,5.6,11.1,4.1,9.4,3.9,4.1,2.7,3.1,2.5,49911,6531,65788,10821,25.4,(X),(X),(X),(X),(X),481,193,0,6.5,0,6.5,5.2,9.4,1,2.3,2.5,4.3,39.3,18.3,16.8,12,3.7,5.8,13.1,12.8,18.3,17.3,78750,15716,146491,66051,(X),(X),35.6,(X),(X),(X),360,158,0,8.6,0,8.6,0,8.6,1.4,3.1,3.3,5.7,25.8,14.9,22.5,16,5,7.9,17.5,16.7,24.4,21,93981,56490,N,N,(X),(X),(X),(X),(X),(X),3155,217,10.6,4.8,4.2,2.1,13.4,5.2,14.9,5.1,13.4,4.8,19.5,5.2,10.2,4.4,10.2,4.2,2.8,2.3,0.8,1.2,45497,6732,53485,6206,(X),(X),(X),(X),23.9,(X)
1400000US08031002801,"Census Tract 28.01, Denver County, Colorado",1839,92,3.5,2.2,4,3.9,6.4,3.6,5.8,2.8,10,3.9,20,6.3,16.6,5.3,14.6,4.9,8.2,4.5,11,3.3,75215,9149,103879,13213,20.6,(X),(X),(X),(X),(X),450,100,0,7,0,7,0,7,2.7,4.1,7.6,6.6,8.4,7,21.3,11.9,10.2,8.2,11.6,7.8,38.2,13,127333,69990,199712,46416,(X),(X),26.4,(X),(X),(X),330,82,0,9.4,0,9.4,0,9.4,3.6,5.5,0,9.4,3.3,5.3,18.8,11,10.6,9,15.8,10.6,47.9,14.6,193056,74857,N,N,(X),(X),(X),(X),(X),(X),1389,132,4.7,2.9,5.3,5.1,8.4,4.7,6.8,3.4,11.5,4.8,23.7,8.3,14.3,5.6,16,5.3,7.1,5.3,2.2,1.8,65096,5295,72576,7956,(X),(X),(X),(X),17.9,(X)
1400000US08031002802,"Census Tract 28.02, Denver County, Colorado",2641,203,5.1,3.2,2.6,1.9,7.6,4,3.7,2.3,21.4,5.8,23.1,7.3,13,4.5,10.7,4.2,7.3,3.6,5.5,3.3,62931,11573,79290,9745,19.4,(X),(X),(X),(X),(X),398,104,2,5.1,3,4.8,2.3,3.8,2.8,4.2,0,7.8,5.5,9,17.1,12.6,21.1,13.2,24.4,14.5,21.9,15.2,113636,76976,158779,38738,(X),(X),28.1,(X),(X),(X),352,97,0,8.8,0,8.8,0,8.8,3.1,4.8,0,8.8,6.3,10.1,19.3,14.1,23.9,14.8,27.6,16.5,19.9,15.5,115000,86768,N,N,(X),(X),(X),(X),(X),(X),2243,208,5.7,3.6,2.5,2,8.5,4.7,3.8,2.7,25.2,6.9,26.2,8.4,12.3,4.8,8.8,4.3,4.3,3.2,2.6,2.4,54803,8423,65170,7314,(X),(X),(X),(X),17.9,(X)
1400000US08031002803,"Census Tract 28.03, Denver County, Colorado",3316,176,4.6,3.4,2.9,1.9,4.4,2.4,7.4,3.4,20.6,5.7,18.9,5.2,12.7,3.4,18.5,5.3,4.9,2.5,5.1,2.4,60213,8669,83710,10265,24.9,(X),(X),(X),(X),(X),692,144,0,4.6,0,4.6,5.1,5.5,0,4.6,14.6,8.3,12,8.2,21.5,11.8,24.9,12.4,7.1,6.3,14.9,9.2,98333,27880,123810,24070,(X),(X),16.3,(X),(X),(X),508,137,0,6.2,0,6.2,0,6.2,0,6.2,13.4,9.4,9.6,8.4,29.3,14.1,24.2,12.5,3.1,5,20.3,13.2,99091,29377,N,N,(X),(X),(X),(X),(X),(X),2624,193,5.8,4.3,3.7,2.4,4.2,2.7,9.4,4.3,22.2,6.9,20.7,5.8,10.4,3.7,16.8,5.9,4.3,2.7,2.5,2,53838,5456,73135,11477,(X),(X),(X),(X),27.2,(X)
